Term	GO
GOMF_ADP_BINDING	GO:0043531
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	GO:0043539
GOMF_MOLYBDOPTERIN_COFACTOR_BINDING	GO:0043546
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING	GO:0043548
GOMF_INSULIN_BINDING	GO:0043559
GOMF_INSULIN_RECEPTOR_SUBSTRATE_BINDING	GO:0043560
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	GO:0043565
GOMF_PROTEIN_SELF_ASSOCIATION	GO:0043621
GOMF_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS_NON_PHOSPHORYLATING_ACTIVITY	GO:0043878
GOMF_HISTONE_H4K5_ACETYLTRANSFERASE_ACTIVITY	GO:0043995
GOMF_HISTONE_H4K12_ACETYLTRANSFERASE_ACTIVITY	GO:0043997
GOMF_PROTEIN_FOLDING_CHAPERONE	GO:0044183
GOMF_RETINOIC_ACID_RESPONSIVE_ELEMENT_BINDING	GO:0044323
GOMF_TRANSMEMBRANE_TRANSPORTER_BINDING	GO:0044325
GOMF_SMALL_PROTEIN_ACTIVATING_ENZYME_BINDING	GO:0044388
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING	GO:0044389
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING	GO:0044390
GOMF_S100_PROTEIN_BINDING	GO:0044548
GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY	GO:0045028
GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY	GO:0045125
GOMF_UDP_PHOSPHATASE_ACTIVITY	GO:0045134
GOMF_SINGLE_STRANDED_DNA_5_3_DNA_EXONUCLEASE_ACTIVITY	GO:0045145
GOMF_MYOSIN_II_BINDING	GO:0045159
GOMF_TRANSLATION_REGULATOR_ACTIVITY	GO:0045182
GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING	GO:0045236
GOMF_ALPHA_CATENIN_BINDING	GO:0045294
GOMF_GAMMA_CATENIN_BINDING	GO:0045295
GOMF_CADHERIN_BINDING	GO:0045296
GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	GO:0045309
GOMF_UNMETHYLATED_CPG_BINDING	GO:0045322
GOMF_MERCURY_ION_BINDING	GO:0045340
GOMF_CHEMOREPELLENT_ACTIVITY	GO:0045499
GOMF_DYNEIN_LIGHT_CHAIN_BINDING	GO:0045503
GOMF_DYNEIN_HEAVY_CHAIN_BINDING	GO:0045504
GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING	GO:0045505
GOMF_SYNDECAN_BINDING	GO:0045545
GOMF_GERANYLGERANYL_REDUCTASE_ACTIVITY	GO:0045550
GOMF_KETOREDUCTASE_ACTIVITY	GO:0045703
GOMF_INOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0046030
GOMF_SMAD_BINDING	GO:0046332
GOMF_GLUCOSYLTRANSFERASE_ACTIVITY	GO:0046527
GOMF_POLYAMINE_OXIDASE_ACTIVITY	GO:0046592
GOMF_SPHINGOLIPID_TRANSPORTER_ACTIVITY	GO:0046624
GOMF_SPHINGOLIPID_BINDING	GO:0046625
GOMF_NATURAL_KILLER_CELL_LECTIN_LIKE_RECEPTOR_BINDING	GO:0046703
GOMF_VIRION_BINDING	GO:0046790
GOMF_HYDROXYAPATITE_BINDING	GO:0046848
GOMF_CADMIUM_ION_BINDING	GO:0046870
GOMF_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0046873
GOMF_EPHRIN_RECEPTOR_BINDING	GO:0046875
GOMF_TETRAPYRROLE_BINDING	GO:0046906
GOMF_ACYLTRANSFERASE_ACTIVITY_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER	GO:0046912
GOMF_TRANSITION_METAL_ION_BINDING	GO:0046914
GOMF_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0046915
GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY	GO:0046920
GOMF_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	GO:0046933
GOMF_1_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_ACTIVITY	GO:0046934
GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GO:0046935
GOMF_NUCLEAR_RETINOID_X_RECEPTOR_BINDING	GO:0046965
GOMF_NUCLEAR_THYROID_HORMONE_RECEPTOR_BINDING	GO:0046966
GOMF_HISTONE_H4K16_ACETYLTRANSFERASE_ACTIVITY	GO:0046972
GOMF_HISTONE_H3K9_METHYLTRANSFERASE_ACTIVITY	GO:0046974
GOMF_HISTONE_H3K36_METHYLTRANSFERASE_ACTIVITY	GO:0046975
GOMF_HISTONE_H3K27_METHYLTRANSFERASE_ACTIVITY	GO:0046976
GOMF_TAP_BINDING	GO:0046977
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY	GO:0046982
GOMF_PROTEIN_DIMERIZATION_ACTIVITY	GO:0046983
GOMF_15_HYDROXYPROSTAGLANDIN_D_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO:0047020
GOMF_ANDROSTERONE_DEHYDROGENASE_ACTIVITY	GO:0047023
GOMF_5ALPHA_ANDROSTANE_3BETA_17BETA_DIOL_DEHYDROGENASE_ACTIVITY	GO:0047024
GOMF_ANDROSTERONE_DEHYDROGENASE_B_SPECIFIC_ACTIVITY	GO:0047042
GOMF_ANDROSTAN_3_ALPHA_17_BETA_DIOL_DEHYDROGENASE_ACTIVITY	GO:0047044
GOMF_TESTOSTERONE_17_BETA_DEHYDROGENASE_NADPPLUS_ACTIVITY	GO:0047045
GOMF_KETOSTEROID_MONOOXYGENASE_ACTIVITY	GO:0047086
GOMF_TRANS_1_2_DIHYDROBENZENE_1_2_DIOL_DEHYDROGENASE_ACTIVITY	GO:0047115
GOMF_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY	GO:0047184
GOMF_CYSTEINE_S_CONJUGATE_N_ACETYLTRANSFERASE_ACTIVITY	GO:0047198
GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY	GO:0047238
GOMF_ACYLGLYCEROL_LIPASE_ACTIVITY	GO:0047372
GOMF_ALKYLGLYCEROPHOSPHOETHANOLAMINE_PHOSPHODIESTERASE_ACTIVITY	GO:0047391
GOMF_NUCLEOSIDE_TRIPHOSPHATE_DIPHOSPHATASE_ACTIVITY	GO:0047429
GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	GO:0047498
GOMF_CALCIUM_INDEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY	GO:0047499
GOMF_3_5_CYCLIC_GMP_PHOSPHODIESTERASE_ACTIVITY	GO:0047555
GOMF_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY	GO:0047631
GOMF_ARACHIDONATE_COA_LIGASE_ACTIVITY	GO:0047676
GOMF_CHLORDECONE_REDUCTASE_ACTIVITY	GO:0047743
GOMF_BUTYRATE_COA_LIGASE_ACTIVITY	GO:0047760
GOMF_DELTA4_3_OXOSTEROID_5BETA_REDUCTASE_ACTIVITY	GO:0047787
GOMF_RECEPTOR_ANTAGONIST_ACTIVITY	GO:0048019
GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING	GO:0048020
GOMF_MRNA_5_UTR_BINDING	GO:0048027
GOMF_MONOSACCHARIDE_BINDING	GO:0048029
GOMF_QUINONE_BINDING	GO:0048038
GOMF_UBIQUINONE_BINDING	GO:0048039
GOMF_TAU_PROTEIN_BINDING	GO:0048156
GOMF_ACTIVIN_BINDING	GO:0048185
GOMF_CXCR3_CHEMOKINE_RECEPTOR_BINDING	GO:0048248
GOMF_FLAP_ENDONUCLEASE_ACTIVITY	GO:0048256
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_P38_BINDING	GO:0048273
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GO:0048306
GOMF_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BINDING	GO:0048403
GOMF_NERVE_GROWTH_FACTOR_BINDING	GO:0048406
GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	GO:0048407
GOMF_BETA_TUBULIN_BINDING	GO:0048487
GOMF_ROUNDABOUT_BINDING	GO:0048495
GOMF_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO:0048531
GOMF_CALCIUM_INDUCED_CALCIUM_RELEASE_ACTIVITY	GO:0048763
GOMF_LEUKOTRIENE_B4_20_MONOOXYGENASE_ACTIVITY	GO:0050051
GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY	GO:0050145
GOMF_RETINYL_PALMITATE_ESTERASE_ACTIVITY	GO:0050253
GOMF_SPHINGOSINE_N_ACYLTRANSFERASE_ACTIVITY	GO:0050291
GOMF_STEROID_SULFOTRANSFERASE_ACTIVITY	GO:0050294
GOMF_TAU_PROTEIN_KINASE_ACTIVITY	GO:0050321
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_BINDING	GO:0050431
GOMF_MICROFIBRIL_BINDING	GO:0050436
GOMF_ICOSATETRAENOIC_ACID_BINDING	GO:0050543
GOMF_TESTOSTERONE_6_BETA_HYDROXYLASE_ACTIVITY	GO:0050649
GOMF_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BINDING	GO:0050656
GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING	GO:0050660
GOMF_NADP_BINDING	GO:0050661
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_OXYGEN_AS_ACCEPTOR	GO:0050664
GOMF_NUCLEAR_ANDROGEN_RECEPTOR_BINDING	GO:0050681
GOMF_DNA_BINDING_DOMAIN_BINDING	GO:0050692
GOMF_LBD_DOMAIN_BINDING	GO:0050693
GOMF_GALACTOSE_3_O_SULFOTRANSFERASE_ACTIVITY	GO:0050694
GOMF_WW_DOMAIN_BINDING	GO:0050699
GOMF_CARD_DOMAIN_BINDING	GO:0050700
GOMF_RS_DOMAIN_BINDING	GO:0050733
GOMF_DOPAMINE_RECEPTOR_BINDING	GO:0050780
GOMF_RAGE_RECEPTOR_BINDING	GO:0050786
GOMF_GABA_RECEPTOR_BINDING	GO:0050811
GOMF_PHOSPHOSERINE_RESIDUE_BINDING	GO:0050815
GOMF_PYRUVATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0050833
GOMF_CELL_ADHESION_MOLECULE_BINDING	GO:0050839
GOMF_EXTRACELLULAR_MATRIX_BINDING	GO:0050840
GOMF_COBALT_ION_BINDING	GO:0050897
GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	GO:0050997
GOMF_NITRIC_OXIDE_SYNTHASE_BINDING	GO:0050998
GOMF_MICROTUBULE_PLUS_END_BINDING	GO:0051010
GOMF_MICROTUBULE_MINUS_END_BINDING	GO:0051011
GOMF_ACTIN_FILAMENT_BINDING	GO:0051015
GOMF_PROTEIN_KINASE_A_BINDING	GO:0051018
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	GO:0051019
GOMF_GTPASE_BINDING	GO:0051020
GOMF_GDP_DISSOCIATION_INHIBITOR_BINDING	GO:0051021
GOMF_NF_KAPPAB_BINDING	GO:0051059
GOMF_UNFOLDED_PROTEIN_BINDING	GO:0051082
GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING	GO:0051087
GOMF_ATPASE_BINDING	GO:0051117
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0051119
GOMF_METAL_CATION_PROTON_ANTIPORTER_ACTIVITY	GO:0051139
GOMF_DIOXYGENASE_ACTIVITY	GO:0051213
GOMF_PHOSPHOPROTEIN_BINDING	GO:0051219
GOMF_NAD_BINDING	GO:0051287
GOMF_MUSCLE_ALPHA_ACTININ_BINDING	GO:0051371
GOMF_FATZ_BINDING	GO:0051373
GOMF_SEROTONIN_BINDING	GO:0051378
GOMF_EPINEPHRINE_BINDING	GO:0051379
GOMF_ALPHA_ACTININ_BINDING	GO:0051393
GOMF_BH_DOMAIN_BINDING	GO:0051400
GOMF_HORMONE_RECEPTOR_BINDING	GO:0051427
GOMF_PEPTIDE_HORMONE_RECEPTOR_BINDING	GO:0051428
GOMF_CORTICOTROPIN_RELEASING_HORMONE_RECEPTOR_BINDING	GO:0051429
GOMF_BH3_DOMAIN_BINDING	GO:0051434
GOMF_NFAT_PROTEIN_BINDING	GO:0051525
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	GO:0051537
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	GO:0051539
GOMF_METAL_CLUSTER_BINDING	GO:0051540
GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY	GO:0051575
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING	GO:0051721
GOMF_INOSITOL_TETRAKISPHOSPHATE_KINASE_ACTIVITY	GO:0051765
GOMF_MISFOLDED_PROTEIN_BINDING	GO:0051787
GOMF_GLYCOLIPID_BINDING	GO:0051861
GOMF_HISTONE_H3K36_DEMETHYLASE_ACTIVITY	GO:0051864
GOMF_HSP90_PROTEIN_BINDING	GO:0051879
GOMF_G_QUADRUPLEX_DNA_BINDING	GO:0051880
GOMF_PEROXIREDOXIN_ACTIVITY	GO:0051920
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GO:0051959
GOMF_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY	GO:0051998
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY	GO:0052629
GOMF_LYSOPHOSPHATIDIC_ACID_PHOSPHATASE_ACTIVITY	GO:0052642
GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY	GO:0052650
GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	GO:0052658
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	GO:0052659
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY	GO:0052689
GOMF_PHOSPHATIDYLSERINE_1_ACYLHYDROLASE_ACTIVITY	GO:0052739
GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY	GO:0052742
GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0052743
GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0052744
GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0052745
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0052866
GOMF_ARACHIDONIC_ACID_OMEGA_HYDROXYLASE_ACTIVITY	GO:0052869
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS_WITH_A_FLAVIN_AS_ACCEPTOR	GO:0052890
GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0055056
GOMF_LIPASE_INHIBITOR_ACTIVITY	GO:0055102
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY	GO:0055105
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	GO:0055106
GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING	GO:0055131
GOMF_MOLECULAR_ADAPTOR_ACTIVITY	GO:0060090
GOMF_PHOSPHATIDYLCHOLINE_STEROL_O_ACYLTRANSFERASE_ACTIVATOR_ACTIVITY	GO:0060228
GOMF_LIPASE_ACTIVATOR_ACTIVITY	GO:0060229
GOMF_LIPOPROTEIN_LIPASE_ACTIVATOR_ACTIVITY	GO:0060230
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	GO:0060589
GOMF_ATPASE_REGULATOR_ACTIVITY	GO:0060590
GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY	GO:0061133
GOMF_PEPTIDASE_REGULATOR_ACTIVITY	GO:0061134
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	GO:0061135
GOMF_L_ARGININE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0061459
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY	GO:0061575
GOMF_K63_LINKED_DEUBIQUITINASE_ACTIVITY	GO:0061578
GOMF_NUCLEAR_IMPORT_SIGNAL_RECEPTOR_ACTIVITY	GO:0061608
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	GO:0061629
GOMF_UBIQUITIN_MODIFICATION_DEPENDENT_HISTONE_BINDING	GO:0061649
GOMF_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_ACTIVITY	GO:0061650
GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY	GO:0061659
GOMF_NEDD8_LIGASE_ACTIVITY	GO:0061663
GOMF_SUMO_LIGASE_ACTIVITY	GO:0061665
GOMF_IMPORTIN_ALPHA_FAMILY_PROTEIN_BINDING	GO:0061676
GOMF_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY	GO:0061733
GOMF_INTRACELLULAR_CHLORIDE_CHANNEL_ACTIVITY	GO:0061778
GOMF_PEPTIDOGLYCAN_MURALYTIC_ACTIVITY	GO:0061783
GOMF_TELOMERIC_D_LOOP_BINDING	GO:0061821
GOMF_REGULATORY_RNA_BINDING	GO:0061980
GOMF_D_LOOP_DNA_BINDING	GO:0062037
GOMF_TAP_COMPLEX_BINDING	GO:0062061
GOMF_RNA_2_O_METHYLTRANSFERASE_ACTIVITY	GO:0062105
GOMF_C5_METHYLCYTIDINE_CONTAINING_RNA_BINDING	GO:0062153
GOMF_TESTOSTERONE_16_BETA_HYDROXYLASE_ACTIVITY	GO:0062184
GOMF_ANANDAMIDE_EPOXIDASE_ACTIVITY	GO:0062186
GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	GO:0070001
GOMF_THREONINE_TYPE_PEPTIDASE_ACTIVITY	GO:0070003
GOMF_CYSTEINE_TYPE_EXOPEPTIDASE_ACTIVITY	GO:0070004
GOMF_METALLOAMINOPEPTIDASE_ACTIVITY	GO:0070006
GOMF_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY	GO:0070008
GOMF_OLIGOPEPTIDASE_ACTIVITY	GO:0070012
GOMF_ARMADILLO_REPEAT_DOMAIN_BINDING	GO:0070016
GOMF_TELOMERASE_RNA_BINDING	GO:0070034
GOMF_FIBRINOGEN_BINDING	GO:0070051
GOMF_COLLAGEN_V_BINDING	GO:0070052
GOMF_FRUCTOSE_BINDING	GO:0070061
GOMF_RNA_POLYMERASE_BINDING	GO:0070063
GOMF_PROLINE_RICH_REGION_BINDING	GO:0070064
GOMF_CHROMO_SHADOW_DOMAIN_BINDING	GO:0070087
GOMF_FRUCTOSE_6_PHOSPHATE_BINDING	GO:0070095
GOMF_DELTA_CATENIN_BINDING	GO:0070097
GOMF_UBIQUITIN_LIKE_PROTEIN_SPECIFIC_ENDOPEPTIDASE_ACTIVITY	GO:0070137
GOMF_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING	GO:0070180
GOMF_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING	GO:0070181
GOMF_DNA_POLYMERASE_BINDING	GO:0070182
GOMF_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING	GO:0070273
GOMF_VITAMIN_B6_BINDING	GO:0070279
GOMF_PHOSPHATIDIC_ACID_BINDING	GO:0070300
GOMF_THYROID_HORMONE_BINDING	GO:0070324
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING	GO:0070325
GOMF_AROMATASE_ACTIVITY	GO:0070330
GOMF_NADPH_BINDING	GO:0070402
GOMF_NADPLUS_BINDING	GO:0070403
GOMF_CO_SMAD_BINDING	GO:0070410
GOMF_I_SMAD_BINDING	GO:0070411
GOMF_R_SMAD_BINDING	GO:0070412
GOMF_OLIGOSACCHARIDE_BINDING	GO:0070492
GOMF_DEATH_DOMAIN_BINDING	GO:0070513
GOMF_K63_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0070530
GOMF_ADENYLYLTRANSFERASE_ACTIVITY	GO:0070566
GOMF_CYTIDYLYLTRANSFERASE_ACTIVITY	GO:0070567
GOMF_GUANYLYLTRANSFERASE_ACTIVITY	GO:0070568
GOMF_URIDYLYLTRANSFERASE_ACTIVITY	GO:0070569
GOMF_METALLODIPEPTIDASE_ACTIVITY	GO:0070573
GOMF_LYSINE_ACETYLATED_HISTONE_BINDING	GO:0070577
GOMF_PROTEASOME_BINDING	GO:0070628
GOMF_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	GO:0070679
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_BINDING	GO:0070696
GOMF_ACTIVIN_RECEPTOR_BINDING	GO:0070697
GOMF_BMP_RECEPTOR_BINDING	GO:0070700
GOMF_POLY_PURINE_TRACT_BINDING	GO:0070717
GOMF_LEUCINE_BINDING	GO:0070728
GOMF_PROTEIN_GLUTAMIC_ACID_LIGASE_ACTIVITY	GO:0070739
GOMF_C2H2_ZINC_FINGER_DOMAIN_BINDING	GO:0070742
GOMF_DYNEIN_COMPLEX_BINDING	GO:0070840
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING	GO:0070851
GOMF_PRIMARY_MIRNA_BINDING	GO:0070878
GOMF_PRE_MIRNA_BINDING	GO:0070883
GOMF_E_BOX_BINDING	GO:0070888
GOMF_LIPOTEICHOIC_ACID_BINDING	GO:0070891
GOMF_LYSOPHOSPHATIDIC_ACID_RECEPTOR_ACTIVITY	GO:0070915
GOMF_POU_DOMAIN_BINDING	GO:0070974
GOMF_SNRNP_BINDING	GO:0070990
GOMF_ADENOSINE_3_5_BISPHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0071077
GOMF_CONNEXIN_BINDING	GO:0071253
GOMF_ANKYRIN_REPEAT_BINDING	GO:0071532
GOMF_HISTONE_H3K27ME2_H3K27ME3_DEMETHYLASE_ACTIVITY	GO:0071558
GOMF_LINOLEIC_ACID_EPOXYGENASE_ACTIVITY	GO:0071614
GOMF_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY	GO:0071617
GOMF_ICOSANOID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0071714
GOMF_LIPOPEPTIDE_BINDING	GO:0071723
GOMF_PROTEIN_LIPID_COMPLEX_BINDING	GO:0071814
GOMF_HMG_BOX_DOMAIN_BINDING	GO:0071837
GOMF_NEUROPEPTIDE_RECEPTOR_BINDING	GO:0071855
GOMF_14_3_3_PROTEIN_BINDING	GO:0071889
GOMF_ARP2_3_COMPLEX_BINDING	GO:0071933
GOMF_FAD_BINDING	GO:0071949
GOMF_WD40_REPEAT_DOMAIN_BINDING	GO:0071987
GOMF_MODIFIED_AMINO_ACID_BINDING	GO:0072341
GOMF_NAADP_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO:0072345
GOMF_MODIFIED_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0072349
GOMF_POLY_ADP_D_RIBOSE_BINDING	GO:0072572
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING	GO:0080025
GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086006
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086007
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION	GO:0086008
GOMF_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION	GO:0086080
GOMF_CASPASE_BINDING	GO:0089720
GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	GO:0090079
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0090482
GOMF_PHOSPHATIDYLETHANOLAMINE_FLIPPASE_ACTIVITY	GO:0090555
GOMF_ALPHA_GLUCOSIDASE_ACTIVITY	GO:0090599
GOMF_RECEPTOR_RECEPTOR_INTERACTION	GO:0090722
GOMF_CERAMIDE_BINDING	GO:0097001
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY	GO:0097027
GOMF_SCAFFOLD_PROTEIN_BINDING	GO:0097110
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO:0097153
GOMF_PRE_MRNA_INTRONIC_BINDING	GO:0097157
GOMF_MITOCHONDRIAL_RIBOSOME_BINDING	GO:0097177
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	GO:0097200
GOMF_7SK_SNRNA_BINDING	GO:0097322
GOMF_MDM2_MDM4_FAMILY_PROTEIN_BINDING	GO:0097371
GOMF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO:0097472
GOMF_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY	GO:0097493
GOMF_CULLIN_FAMILY_PROTEIN_BINDING	GO:0097602
GOMF_CALCITONIN_FAMILY_RECEPTOR_ACTIVITY	GO:0097642
GOMF_STAT_FAMILY_PROTEIN_BINDING	GO:0097677
GOMF_DISORDERED_DOMAIN_SPECIFIC_BINDING	GO:0097718
GOMF_RNA_POLYMERASE_ACTIVITY	GO:0097747
GOMF_G_RICH_STRAND_TELOMERIC_DNA_BINDING	GO:0098505
GOMF_PALMITOYL_HYDROLASE_ACTIVITY	GO:0098599
GOMF_CELL_ADHESION_MEDIATOR_ACTIVITY	GO:0098631
GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY	GO:0098632
GOMF_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY	GO:0098634
GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION	GO:0098639
GOMF_NITRITE_REDUCTASE_ACTIVITY	GO:0098809
GOMF_BMP_RECEPTOR_ACTIVITY	GO:0098821
GOMF_SEQUENCE_SPECIFIC_SINGLE_STRANDED_DNA_BINDING	GO:0098847
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_SPECIALIZATION	GO:0098879
GOMF_STRUCTURAL_CONSTITUENT_OF_PRESYNAPTIC_ACTIVE_ZONE	GO:0098882
GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	GO:0098918
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_DENSITY	GO:0098919
GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO:0098960
