Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Gene name
ENSG00000173404	ENSMUSG00000068154	Insm1	ortholog_one2one	INSM1
ENSG00000185982	ENSMUSG00000049560	Defb20	ortholog_one2one	DEFB128
ENSG00000154059	ENSMUSG00000024423	Impact	ortholog_one2one	IMPACT
ENSG00000204442	ENSMUSG00000079157	Nalf1	ortholog_one2one	NALF1
ENSG00000184497	ENSMUSG00000038457	Tmem255b	ortholog_one2one	TMEM255B
ENSG00000132640	ENSMUSG00000062098	Btbd3	ortholog_one2one	BTBD3
ENSG00000141668	ENSMUSG00000024647	Cbln2	ortholog_one2one	CBLN2
ENSG00000160199	ENSMUSG00000006705	Pknox1	ortholog_one2one	PKNOX1
ENSG00000175198	ENSMUSG00000041650	Pcca	ortholog_one2one	PCCA
ENSG00000160200	ENSMUSG00000024039	Cbs	ortholog_one2one	CBS
ENSG00000125816	ENSMUSG00000054160	Nkx2-4	ortholog_one2one	NKX2-4
ENSG00000089063	ENSMUSG00000027341	Tmem230	ortholog_one2one	TMEM230
ENSG00000100426	ENSMUSG00000034333	Zbed4	ortholog_one2one	ZBED4
ENSG00000100316	ENSMUSG00000060036	Rpl3	ortholog_one2one	RPL3
ENSG00000126216	ENSMUSG00000000759	Tubgcp3	ortholog_one2one	TUBGCP3
ENSG00000125851	ENSMUSG00000027419	Pcsk2	ortholog_one2one	PCSK2
ENSG00000197971	ENSMUSG00000041607	Mbp	ortholog_one2one	MBP
ENSG00000125815	ENSMUSG00000027442	Cst8	ortholog_one2one	CST8
ENSG00000075218	ENSMUSG00000022385	Gtse1	ortholog_one2one	GTSE1
ENSG00000160202	ENSMUSG00000024041	Cryaa	ortholog_one2one	CRYAA
ENSG00000101230	ENSMUSG00000074766	Ism1	ortholog_one2one	ISM1
ENSG00000160201	ENSMUSG00000061613	U2af1	ortholog_one2one	U2AF1
ENSG00000101463	ENSMUSG00000074736	Syndig1	ortholog_one2one	SYNDIG1
ENSG00000184708	ENSMUSG00000020454	Eif4enif1	ortholog_one2one	EIF4ENIF1
ENSG00000185974	ENSMUSG00000031450	Grk1	ortholog_one2one	GRK1
ENSG00000088930	ENSMUSG00000027433	Xrn2	ortholog_one2one	XRN2
ENSG00000152193	ENSMUSG00000022120	Obi1	ortholog_one2one	OBI1
ENSG00000122042	ENSMUSG00000001687	Ubl3	ortholog_one2one	UBL3
ENSG00000185917	ENSMUSG00000022948	Setd4	ortholog_one2one	SETD4
ENSG00000125870	ENSMUSG00000008333	Snrpb2	ortholog_one2one	SNRPB2
ENSG00000122025	ENSMUSG00000042817	Flt3	ortholog_one2one	FLT3
ENSG00000101493	ENSMUSG00000058881	Zfp516	ortholog_one2one	ZNF516
ENSG00000077984	ENSMUSG00000068129	Cst7	ortholog_one2one	CST7
ENSG00000154080	ENSMUSG00000047161	Chst9	ortholog_one2one	CHST9
ENSG00000134884	ENSMUSG00000040459	Arglu1	ortholog_one2one	ARGLU1
ENSG00000101474	ENSMUSG00000033096	Apmap	ortholog_one2one	APMAP
ENSG00000152767	ENSMUSG00000025555	Farp1	ortholog_one2one	FARP1
ENSG00000125864	ENSMUSG00000027420	Bfsp1	ortholog_one2one	BFSP1
ENSG00000134490	ENSMUSG00000049411	Tmem241	ortholog_one2one	TMEM241
ENSG00000173638	ENSMUSG00000001436	Slc19a1	ortholog_one2one	SLC19A1
ENSG00000149435	ENSMUSG00000006345	Ggt1	ortholog_one2many	GGTLC1
ENSG00000100347	ENSMUSG00000022437	Samm50	ortholog_one2one	SAMM50
ENSG00000182871	ENSMUSG00000001435	Col18a1	ortholog_one2one	COL18A1
ENSG00000125868	ENSMUSG00000015932	Dstn	ortholog_one2one	DSTN
ENSG00000125834	ENSMUSG00000037885	Stk35	ortholog_one2one	STK35
ENSG00000215397	ENSMUSG00000060257	Scrt2	ortholog_one2one	SCRT2
ENSG00000198646	ENSMUSG00000038369	Ncoa6	ortholog_one2one	NCOA6
ENSG00000075234	ENSMUSG00000035944	Ttc38	ortholog_one2one	TTC38
ENSG00000179813	ENSMUSG00000045655	Fam216b	ortholog_one2one	FAM216B
ENSG00000134759	ENSMUSG00000024271	Elp2	ortholog_one2one	ELP2
ENSG00000276183	ENSMUSG00000064737	Gm23056	ortholog_one2many	U6
ENSG00000207500	ENSMUSG00000077185	Gm25091	ortholog_one2one	SNORD102
ENSG00000207051	ENSMUSG00000077564	Gm23202	ortholog_one2one	SNORA27
ENSG00000278172	ENSMUSG00000093112	Gm22701	ortholog_one2one	Metazoa_SRP
ENSG00000212377	ENSMUSG00000064441	Snord37	ortholog_one2many	
ENSG00000100372	ENSMUSG00000022404	Slc25a17	ortholog_one2one	SLC25A17
ENSG00000206922	ENSMUSG00000087966	Gm25390	ortholog_one2one	RNU6-80P
ENSG00000199282	ENSMUSG00002075399	Gm54495	ortholog_one2many	
ENSG00000222486	ENSMUSG00002075498	Gm54442	ortholog_one2many	RNU6-77P
ENSG00000206812	ENSMUSG00002076182	Gm55060	ortholog_one2one	RNU6-38P
ENSG00000222791	ENSMUSG00000088776	Gm26038	ortholog_one2many	RNU6-67P
ENSG00000200733	ENSMUSG00000064536	Gm23615	ortholog_one2many	
ENSG00000252550	ENSMUSG00002076715	Gm55183	ortholog_one2many	
ENSG00000201847	ENSMUSG00000065305	Gm23246	ortholog_one2one	SNORD31B
ENSG00000200072	ENSMUSG00000084667	Gm23212	ortholog_one2one	
ENSG00000253094	ENSMUSG00000065295	Gm24134	ortholog_one2many	SNORD36
ENSG00000252952	ENSMUSG00000077194	Gm23431	ortholog_many2many	RNU6-58P
ENSG00000252952	ENSMUSG00000089584	Gm23337	ortholog_many2many	RNU6-58P
ENSG00000088782	ENSMUSG00000027468	Defb22	ortholog_many2many	DEFB127
ENSG00000136156	ENSMUSG00000022108	Itm2b	ortholog_one2one	ITM2B
ENSG00000172296	ENSMUSG00000039092	Sptlc3	ortholog_one2one	SPTLC3
ENSG00000100106	ENSMUSG00000033088	Triobp	ortholog_one2one	TRIOBP
ENSG00000204977	ENSMUSG00000035235	Trim13	ortholog_one2one	TRIM13
ENSG00000183844	ENSMUSG00000022938	Fam3b	ortholog_one2one	FAM3B
ENSG00000198553	ENSMUSG00000046168	Kcnrg	ortholog_one2one	KCNRG
ENSG00000215547	ENSMUSG00000074679	Defb28	ortholog_one2one	DEFB115
ENSG00000283785	ENSMUSG00000093007	Mir15a	ortholog_one2one	MIR15A
ENSG00000136104	ENSMUSG00000021932	Rnaseh2b	ortholog_one2one	RNASEH2B
ENSG00000207503	ENSMUSG00000064814	Gm23939	ortholog_many2many	
ENSG00000207503	ENSMUSG00002076568	Gm56130	ortholog_many2many	
ENSG00000207503	ENSMUSG00000064811	Gm22358	ortholog_many2many	
ENSG00000207503	ENSMUSG00002075514	Gm55577	ortholog_many2many	
ENSG00000207503	ENSMUSG00000064477	Gm23404	ortholog_many2many	
ENSG00000207503	ENSMUSG00000065847	Gm25188	ortholog_many2many	
ENSG00000207503	ENSMUSG00000064471	Gm23406	ortholog_many2many	
ENSG00000154734	ENSMUSG00000022893	Adamts1	ortholog_one2one	ADAMTS1
ENSG00000100304	ENSMUSG00000016757	Ttll12	ortholog_one2one	TTLL12
ENSG00000159055	ENSMUSG00000022978	Mis18a	ortholog_one2one	MIS18A
ENSG00000150637	ENSMUSG00000034028	Cd226	ortholog_one2one	CD226
ENSG00000170262	ENSMUSG00000039956	Mrap	ortholog_one2one	MRAP
ENSG00000160193	ENSMUSG00000024037	Wdr4	ortholog_one2one	WDR4
ENSG00000186654	ENSMUSG00000036106	Prr5	ortholog_one2one	PRR5
ENSG00000101695	ENSMUSG00000033107	Rnf125	ortholog_one2one	RNF125
ENSG00000101384	ENSMUSG00000027276	Jag1	ortholog_one2one	JAG1
ENSG00000197563	ENSMUSG00000056536	Pign	ortholog_one2one	PIGN
ENSG00000160194	ENSMUSG00000024038	Ndufv3	ortholog_one2one	NDUFV3
ENSG00000089057	ENSMUSG00000027340	Slc23a2	ortholog_one2one	SLC23A2
ENSG00000154727	ENSMUSG00000008976	Gabpa	ortholog_one2one	GABPA
ENSG00000198355	ENSMUSG00000035828	Pim3	ortholog_one2one	PIM3
ENSG00000159212	ENSMUSG00000022949	Clic6	ortholog_one2one	CLIC6
ENSG00000205593	ENSMUSG00000015377	Dennd6b	ortholog_one2one	DENND6B
ENSG00000185808	ENSMUSG00000022940	Pigp	ortholog_one2one	PIGP
ENSG00000101435	ENSMUSG00000027446	Cstdc2	ortholog_one2many	CST9L
ENSG00000101435	ENSMUSG00000027445	Cst9	ortholog_one2many	CST9L
ENSG00000159197	ENSMUSG00000039672	Kcne2	ortholog_one2one	KCNE2
ENSG00000274391	ENSMUSG00000031481	Tpte	ortholog_one2many	TPTE
ENSG00000100422	ENSMUSG00000035891	Cerk	ortholog_one2one	CERK
ENSG00000089123	ENSMUSG00000039033	Tasp1	ortholog_one2one	TASP1
ENSG00000180205	ENSMUSG00000074594	Wfdc9	ortholog_one2one	WFDC9
ENSG00000100239	ENSMUSG00000036561	Ppp6r2	ortholog_one2one	PPP6R2
ENSG00000149639	ENSMUSG00000055485	Soga1	ortholog_one2one	SOGA1
ENSG00000180305	ENSMUSG00000070529	Wfdc10	ortholog_one2one	WFDC10A
ENSG00000159082	ENSMUSG00000022973	Synj1	ortholog_one2one	SYNJ1
ENSG00000101445	ENSMUSG00000037754	Ppp1r16b	ortholog_one2one	PPP1R16B
ENSG00000101452	ENSMUSG00000027655	Dhx35	ortholog_one2one	DHX35
ENSG00000150510	ENSMUSG00000035184	Fam124a	ortholog_one2one	FAM124A
ENSG00000189167	ENSMUSG00000056586	Zar1l	ortholog_one2one	ZAR1L
ENSG00000139597	ENSMUSG00000041132	N4bp2l1	ortholog_one2one	N4BP2L1
ENSG00000185272	ENSMUSG00000032940	Rbm11	ortholog_one2one	RBM11
ENSG00000183530	ENSMUSG00000054280	Prr14l	ortholog_one2one	PRR14L
ENSG00000155304	ENSMUSG00000032932	Hspa13	ortholog_one2one	HSPA13
ENSG00000188636	ENSMUSG00000055745	Rtl6	ortholog_one2one	RTL6
ENSG00000183527	ENSMUSG00000022913	Psmg1	ortholog_one2one	PSMG1
ENSG00000133477	ENSMUSG00000022408	Fam83f	ortholog_one2one	FAM83F
ENSG00000100362	ENSMUSG00000005716	Pvalb	ortholog_one2one	PVALB
ENSG00000124191	ENSMUSG00000074607	Tox2	ortholog_one2one	TOX2
ENSG00000133111	ENSMUSG00000036615	Rfxap	ortholog_one2one	RFXAP
ENSG00000182858	ENSMUSG00000035845	Alg12	ortholog_one2one	ALG12
ENSG00000133107	ENSMUSG00000027748	Trpc4	ortholog_one2one	TRPC4
ENSG00000064655	ENSMUSG00000017897	Eya2	ortholog_one2one	EYA2
ENSG00000100321	ENSMUSG00000022415	Syngr1	ortholog_one2one	SYNGR1
ENSG00000100095	ENSMUSG00000058153	Sez6l	ortholog_one2one	SEZ6L
ENSG00000180083	ENSMUSG00000078940	Wfdc11	ortholog_one2one	WFDC11
ENSG00000062598	ENSMUSG00000017670	Elmo2	ortholog_one2one	ELMO2
ENSG00000122035	ENSMUSG00000029641	Rasl11a	ortholog_one2one	RASL11A
ENSG00000223336	ENSMUSG00000064550	Gm24623	ortholog_one2many	RNU2-6P
ENSG00000223336	ENSMUSG00000084617	Gm22073	ortholog_one2many	RNU2-6P
ENSG00000223336	ENSMUSG00000064982	Gm25259	ortholog_one2many	RNU2-6P
ENSG00000080618	ENSMUSG00000021999	Cpb2	ortholog_one2one	CPB2
ENSG00000075643	ENSMUSG00000039616	Mocos	ortholog_one2one	MOCOS
ENSG00000136167	ENSMUSG00000021998	Lcp1	ortholog_one2one	LCP1
ENSG00000166342	ENSMUSG00000050321	Neto1	ortholog_one2one	NETO1
ENSG00000215475	ENSMUSG00000091722	Siah3	ortholog_one2one	SIAH3
ENSG00000133313	ENSMUSG00000024644	Cndp2	ortholog_one2one	CNDP2
ENSG00000100360	ENSMUSG00000016637	Ift27	ortholog_one2one	IFT27
ENSG00000102452	ENSMUSG00000000197	Nalcn	ortholog_one2one	NALCN
ENSG00000100311	ENSMUSG00000000489	Pdgfb	ortholog_one2one	PDGFB
ENSG00000186732	ENSMUSG00000041708	Mpped1	ortholog_one2one	MPPED1
ENSG00000042062	ENSMUSG00000074577	Ripor3	ortholog_one2one	RIPOR3
ENSG00000158480	ENSMUSG00000047030	Spata2	ortholog_one2one	SPATA2
ENSG00000138964	ENSMUSG00000022439	Parvg	ortholog_one2one	PARVG
ENSG00000101447	ENSMUSG00000027654	Fam83d	ortholog_one2one	FAM83D
ENSG00000171587	ENSMUSG00000050272	Dscam	ortholog_one2one	DSCAM
ENSG00000197496	ENSMUSG00000027661	Slc2a10	ortholog_one2one	SLC2A10
ENSG00000150656	ENSMUSG00000056162	Cndp1	ortholog_one2one	CNDP1
ENSG00000158445	ENSMUSG00000050556	Kcnb1	ortholog_one2one	KCNB1
ENSG00000124249	ENSMUSG00000035238	Kcnk15	ortholog_one2one	KCNK15
ENSG00000149654	ENSMUSG00000053166	Cdh22	ortholog_one2one	CDH22
ENSG00000175820	ENSMUSG00000091844	Ccdc168	ortholog_one2one	CCDC168
ENSG00000151287	ENSMUSG00000026049	Tex30	ortholog_one2one	TEX30
ENSG00000124226	ENSMUSG00000006418	Rnf114	ortholog_one2one	RNF114
ENSG00000182240	ENSMUSG00000040605	Bace2	ortholog_one2one	BACE2
ENSG00000128791	ENSMUSG00000024098	Twsg1	ortholog_one2one	TWSG1
ENSG00000100290	ENSMUSG00000016758	Bik	ortholog_one2one	BIK
ENSG00000134897	ENSMUSG00000041684	Bivm	ortholog_one2one	BIVM
ENSG00000206052	ENSMUSG00000073514	Dok6	ortholog_one2one	DOK6
ENSG00000100271	ENSMUSG00000022442	Ttll1	ortholog_one2one	TTLL1
ENSG00000080189	ENSMUSG00000017664	Slc35c2	ortholog_one2one	SLC35C2
ENSG00000150477	ENSMUSG00000033632	AW554918	ortholog_one2one	KIAA1328
ENSG00000183087	ENSMUSG00000031451	Gas6	ortholog_one2one	GAS6
ENSG00000183421	ENSMUSG00000005251	Ripk4	ortholog_one2one	RIPK4
ENSG00000160179	ENSMUSG00000024030	Abcg1	ortholog_one2one	ABCG1
ENSG00000130943	ENSMUSG00000052496	Pkdrej	ortholog_one2one	PKDREJ
ENSG00000100124	ENSMUSG00000033055	Ankrd54	ortholog_one2one	ANKRD54
ENSG00000251897	ENSMUSG00000119035	Gm25101	ortholog_one2one	RNU6-916P
ENSG00000212572	ENSMUSG00002074966	Gm55137	ortholog_one2many	RNU6-903P
ENSG00000136159	ENSMUSG00000033405	Nudt15	ortholog_one2one	NUDT15
ENSG00000222087	ENSMUSG00000064737	Gm23056	ortholog_one2many	RNU6-721P
ENSG00000136146	ENSMUSG00000022109	Med4	ortholog_one2one	MED4
ENSG00000251719	ENSMUSG00002076026	Gm54543	ortholog_one2one	RNU6-408P
ENSG00000222320	ENSMUSG00000088441	Gm25599	ortholog_one2many	RNU6-1050P
ENSG00000212354	ENSMUSG00000087796	Gm25964	ortholog_one2many	RNU6-1242P
ENSG00000207797	ENSMUSG00000065532	Mir187	ortholog_one2one	MIR187
ENSG00000253038	ENSMUSG00000087780	Gm23167	ortholog_one2one	RNU6-706P
ENSG00000202240	ENSMUSG00002076678	Gm24611	ortholog_one2many	RNU6-737P
ENSG00000201816	ENSMUSG00000089531	Gm25162	ortholog_one2many	SNORA73
ENSG00000206769	ENSMUSG00000119036	Gm24035	ortholog_one2many	RNU6-116P
ENSG00000183943	ENSMUSG00000035725	Prkx	ortholog_one2one	PRKX
ENSG00000206746	ENSMUSG00000064715	Gm24207	ortholog_one2one	RNU6-142P
ENSG00000207072	ENSMUSG00000118726	Gm22623	ortholog_one2one	RNU6-39P
ENSG00000199728	ENSMUSG00002075768	Gm54826	ortholog_one2many	RNU6-655P
ENSG00000139687	ENSMUSG00000022105	Rb1	ortholog_one2one	RB1
ENSG00000124151	ENSMUSG00000027678	Ncoa3	ortholog_one2one	NCOA3
ENSG00000100300	ENSMUSG00000041736	Tspo	ortholog_one2one	TSPO
ENSG00000102683	ENSMUSG00000035296	Sgcg	ortholog_one2one	SGCG
ENSG00000078043	ENSMUSG00000025423	Pias2	ortholog_one2one	PIAS2
ENSG00000139746	ENSMUSG00000022119	Rbm26	ortholog_one2one	RBM26
ENSG00000160181	ENSMUSG00000024028	Tff2	ortholog_one2one	TFF2
ENSG00000160182	ENSMUSG00000024032	Tff1	ortholog_one2one	TFF1
ENSG00000172404	ENSMUSG00000047108	Dnajb7	ortholog_one2one	DNAJB7
ENSG00000160183	ENSMUSG00000024034	Tmprss3	ortholog_one2one	TMPRSS3
ENSG00000125363	ENSMUSG00000031354	Amelx	ortholog_one2one	AMELX
ENSG00000100105	ENSMUSG00000020453	Patz1	ortholog_one2one	PATZ1
ENSG00000125266	ENSMUSG00000001300	Efnb2	ortholog_one2one	EFNB2
ENSG00000167220	ENSMUSG00000025421	Hdhd2	ortholog_one2one	HDHD2
ENSG00000196433	ENSMUSG00000093806	Asmt	ortholog_one2one	ASMT
ENSG00000102780	ENSMUSG00000034731	Dgkh	ortholog_one2one	DGKH
ENSG00000138944	ENSMUSG00000062760	Shisal1	ortholog_one2one	SHISAL1
ENSG00000196236	ENSMUSG00000022401	Xpnpep3	ortholog_one2one	XPNPEP3
ENSG00000201825	ENSMUSG00000089452	Gm24223	ortholog_one2one	RNU6-1131P
ENSG00000215474	ENSMUSG00000091519	Skor2	ortholog_one2one	SKOR2
ENSG00000124089	ENSMUSG00000038537	Mc3r	ortholog_one2one	MC3R
ENSG00000101425	ENSMUSG00000052922	Bpi	ortholog_one2one	BPI
ENSG00000177426	ENSMUSG00000047407	Tgif1	ortholog_one2one	TGIF1
ENSG00000183579	ENSMUSG00000041961	Znrf3	ortholog_one2one	ZNRF3
ENSG00000160185	ENSMUSG00000042345	Ubash3a	ortholog_one2one	UBASH3A
ENSG00000146950	ENSMUSG00000045180	Shroom2	ortholog_one2one	SHROOM2
ENSG00000100266	ENSMUSG00000016664	Pacsin2	ortholog_one2one	PACSIN2
ENSG00000124126	ENSMUSG00000039621	Prex1	ortholog_one2one	PREX1
ENSG00000141384	ENSMUSG00000054321	Taf4b	ortholog_one2one	TAF4B
ENSG00000136143	ENSMUSG00000022110	Sucla2	ortholog_one2one	SUCLA2
ENSG00000177138	ENSMUSG00000067764	Xlr5c	ortholog_many2many	FAM9B
ENSG00000177138	ENSMUSG00000079578	Gm1140	ortholog_many2many	FAM9B
ENSG00000177138	ENSMUSG00000079577	Gm14692	ortholog_many2many	FAM9B
ENSG00000177138	ENSMUSG00000072479	Xlr5b	ortholog_many2many	FAM9B
ENSG00000177138	ENSMUSG00000058328	Xlr5a	ortholog_many2many	FAM9B
ENSG00000252619	ENSMUSG00000084504	Gm25323	ortholog_one2many	RNU6-1149P
ENSG00000160188	ENSMUSG00000024033	Rsph1	ortholog_one2one	RSPH1
ENSG00000141682	ENSMUSG00000024521	Pmaip1	ortholog_one2one	PMAIP1
ENSG00000139910	ENSMUSG00000021047	Nova1	ortholog_one2one	NOVA1
ENSG00000175065	ENSMUSG00000001804	Dsg4	ortholog_one2one	DSG4
ENSG00000004961	ENSMUSG00000031352	Hccs	ortholog_one2one	HCCS
ENSG00000160190	ENSMUSG00000024036	Slc37a1	ortholog_one2one	SLC37A1
ENSG00000124212	ENSMUSG00000017969	Ptgis	ortholog_one2one	PTGIS
ENSG00000276138	ENSMUSG00000064737	Gm23056	ortholog_one2many	U6
ENSG00000146938	ENSMUSG00000121607		ortholog_one2many	NLGN4X
ENSG00000276871	ENSMUSG00002075795	Gm54867	ortholog_one2many	5_8S_rRNA
ENSG00000278188	ENSMUSG00000064737	Gm23056	ortholog_one2many	U6
ENSG00000206615	ENSMUSG00000088380	Gm24686	ortholog_one2many	RNU6-338P
ENSG00000209482	ENSMUSG00002075255	Gm55357	ortholog_one2one	SNORD83A
ENSG00000209480	ENSMUSG00000077734	Snord83b	ortholog_one2one	SNORD83B
ENSG00000278263	ENSMUSG00000076646	Ighv2-6-8	ortholog_many2many	
ENSG00000278263	ENSMUSG00000076670	Ighv3-5	ortholog_many2many	
ENSG00000278263	ENSMUSG00000095866	Ighv2-4	ortholog_many2many	
ENSG00000278263	ENSMUSG00000096638	Ighv2-9	ortholog_many2many	
ENSG00000278263	ENSMUSG00000094164	Ighv2-3	ortholog_many2many	
ENSG00000278263	ENSMUSG00000103939	Ighv3-4	ortholog_many2many	
ENSG00000278263	ENSMUSG00000096464	Ighv2-2	ortholog_many2many	
ENSG00000278263	ENSMUSG00000076672	Ighv3-6	ortholog_many2many	
ENSG00000278263	ENSMUSG00000094029	Ighv3-3	ortholog_many2many	
ENSG00000278263	ENSMUSG00000096824	Ighv2-7	ortholog_many2many	
ENSG00000278263	ENSMUSG00000093838	Ighv3-1	ortholog_many2many	
ENSG00000278263	ENSMUSG00000076674	Ighv3-8	ortholog_many2many	
ENSG00000278263	ENSMUSG00000076676	Ighv12-3	ortholog_many2many	
ENSG00000278263	ENSMUSG00000096670	Ighv2-6	ortholog_many2many	
ENSG00000278263	ENSMUSG00000095565	Ighv2-9-1	ortholog_many2many	
ENSG00000278263	ENSMUSG00000096498	Ighv2-5	ortholog_many2many	
ENSG00000201078	ENSMUSG00002076693	Gm55823	ortholog_one2one	RN7SKP214
ENSG00000134757	ENSMUSG00000056632	Dsg3	ortholog_one2one	DSG3
ENSG00000169508	ENSMUSG00000051212	Gpr183	ortholog_one2one	GPR183
ENSG00000211829	ENSMUSG00000104876	Trdc	ortholog_one2one	TRDC
ENSG00000054803	ENSMUSG00000067578	Cbln4	ortholog_one2one	CBLN4
ENSG00000199477	ENSMUSG00002076606	Gm55862	ortholog_many2many	SNORA31
ENSG00000199477	ENSMUSG00000065147	Snora31	ortholog_many2many	SNORA31
ENSG00000199477	ENSMUSG00000088410	Gm24240	ortholog_many2many	SNORA31
ENSG00000199477	ENSMUSG00000064652	Gm24165	ortholog_many2many	SNORA31
ENSG00000139826	ENSMUSG00000040396	Abhd13	ortholog_one2one	ABHD13
ENSG00000160191	ENSMUSG00000041119	Pde9a	ortholog_one2one	PDE9A
ENSG00000054793	ENSMUSG00000027546	Atp9a	ortholog_one2one	ATP9A
ENSG00000139684	ENSMUSG00000021996	Esd	ortholog_one2one	ESD
ENSG00000118271	ENSMUSG00000061808	Ttr	ortholog_one2one	TTR
ENSG00000183304	ENSMUSG00000067764	Xlr5c	ortholog_many2many	FAM9A
ENSG00000183304	ENSMUSG00000079578	Gm1140	ortholog_many2many	FAM9A
ENSG00000183304	ENSMUSG00000079577	Gm14692	ortholog_many2many	FAM9A
ENSG00000183304	ENSMUSG00000072479	Xlr5b	ortholog_many2many	FAM9A
ENSG00000183304	ENSMUSG00000058328	Xlr5a	ortholog_many2many	FAM9A
ENSG00000151413	ENSMUSG00000035142	Nubpl	ortholog_one2one	NUBPL
ENSG00000100220	ENSMUSG00000001783	Rtcb	ortholog_one2one	RTCB
ENSG00000170558	ENSMUSG00000024304	Cdh2	ortholog_one2one	CDH2
ENSG00000102468	ENSMUSG00000034997	Htr2a	ortholog_one2one	HTR2A
ENSG00000125970	ENSMUSG00000027593	Raly	ortholog_one2one	RALY
ENSG00000083544	ENSMUSG00000022019	Tdrd3	ortholog_one2one	TDRD3
ENSG00000259490	ENSMUSG00000076665	Ighv7-1	ortholog_many2many	IGHV3OR15-7
ENSG00000259490	ENSMUSG00000076653	Ighv7-2	ortholog_many2many	IGHV3OR15-7
ENSG00000259490	ENSMUSG00000076652	Ighv7-3	ortholog_many2many	IGHV3OR15-7
ENSG00000259490	ENSMUSG00000076671	Ighv13-2	ortholog_many2many	IGHV3OR15-7
ENSG00000259490	ENSMUSG00000076668	Ighv7-4	ortholog_many2many	IGHV3OR15-7
ENSG00000129515	ENSMUSG00000005656	Snx6	ortholog_one2one	SNX6
ENSG00000101955	ENSMUSG00000090084	Srpx	ortholog_one2one	SRPX
ENSG00000128245	ENSMUSG00000018965	Ywhah	ortholog_one2one	YWHAH
ENSG00000133104	ENSMUSG00000036580	Spart	ortholog_one2one	SPART
ENSG00000128203	ENSMUSG00000029348	Asphd2	ortholog_one2one	ASPHD2
ENSG00000126010	ENSMUSG00000031364	Grpr	ortholog_one2one	GRPR
ENSG00000100104	ENSMUSG00000029346	Srrd	ortholog_one2one	SRRD
ENSG00000177324	ENSMUSG00000108981	Bend2	ortholog_many2many	BEND2
ENSG00000089101	ENSMUSG00000037143	Cfap61	ortholog_one2one	CFAP61
ENSG00000100109	ENSMUSG00000029345	Tfip11	ortholog_one2one	TFIP11
ENSG00000147027	ENSMUSG00000025666	Tmem47	ortholog_one2one	TMEM47
ENSG00000185915	ENSMUSG00000047485	Klhl34	ortholog_one2one	KLHL34
ENSG00000166140	ENSMUSG00000068580	Zfyve19	ortholog_one2one	ZFYVE19
ENSG00000197976	ENSMUSG00000121606	AKAP17A	ortholog_one2one	AKAP17A
ENSG00000102572	ENSMUSG00000063410	Stk24	ortholog_one2one	STK24
ENSG00000087301	ENSMUSG00000021830	Txndc16	ortholog_one2one	TXNDC16
ENSG00000202093	ENSMUSG00000064844	Gm26202	ortholog_one2one	SNORD58C
ENSG00000206602	ENSMUSG00000064647	Gm23301	ortholog_one2one	SNORD58A
ENSG00000271982	ENSMUSG00000065853	Gm22354	ortholog_one2many	SNORD58B
ENSG00000271982	ENSMUSG00000064871	Snord58b	ortholog_one2many	SNORD58B
ENSG00000101670	ENSMUSG00000053846	Lipg	ortholog_one2one	LIPG
ENSG00000091482	ENSMUSG00000041476	Smpx	ortholog_one2one	SMPX
ENSG00000100122	ENSMUSG00000029343	Crybb1	ortholog_one2one	CRYBB1
ENSG00000196431	ENSMUSG00000066975	Cryba4	ortholog_one2one	CRYBA4
ENSG00000133466	ENSMUSG00000022440	C1qtnf6	ortholog_one2one	C1QTNF6
ENSG00000149970	ENSMUSG00000025658	Cnksr2	ortholog_one2one	CNKSR2
ENSG00000256590	ENSMUSG00000076873	Trdv5	ortholog_one2one	TRDV3
ENSG00000168229	ENSMUSG00000071489	Ptgdr	ortholog_one2one	PTGDR
ENSG00000141627	ENSMUSG00000035765	Dym	ortholog_one2one	DYM
ENSG00000278195	ENSMUSG00000044933	Sstr3	ortholog_one2one	SSTR3
ENSG00000136161	ENSMUSG00000022106	Rcbtb2	ortholog_one2one	RCBTB2
ENSG00000124216	ENSMUSG00000042821	Snai1	ortholog_one2one	SNAI1
ENSG00000187045	ENSMUSG00000016942	Tmprss6	ortholog_one2one	TMPRSS6
ENSG00000189139	ENSMUSG00000043060	Fscb	ortholog_one2one	FSCB
ENSG00000100519	ENSMUSG00000021832	Psmc6	ortholog_one2one	PSMC6
ENSG00000178462	ENSMUSG00000021216	Tubal3	ortholog_one2one	TUBAL3
ENSG00000104081	ENSMUSG00000040093	Bmf	ortholog_one2one	BMF
ENSG00000207154	ENSMUSG00000065934	Gm25630	ortholog_one2one	RNU1-46P
ENSG00000176624	ENSMUSG00000037253	Mex3c	ortholog_one2one	MEX3C
ENSG00000185736	ENSMUSG00000052551	Adarb2	ortholog_one2one	ADARB2
ENSG00000101194	ENSMUSG00000023393	Slc17a9	ortholog_one2one	SLC17A9
ENSG00000104044	ENSMUSG00000030450	Oca2	ortholog_one2one	OCA2
ENSG00000178235	ENSMUSG00000075478	Slitrk1	ortholog_one2one	SLITRK1
ENSG00000132965	ENSMUSG00000060063	Alox5ap	ortholog_one2one	ALOX5AP
ENSG00000178473	ENSMUSG00000044988	Ucn3	ortholog_one2one	UCN3
ENSG00000032742	ENSMUSG00000040040	Ift88	ortholog_one2one	IFT88
ENSG00000196628	ENSMUSG00000053477	Tcf4	ortholog_one2one	TCF4
