Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000160209	O00764	PDXK
ENSG00000134871		COL4A2
ENSG00000134871	P08572	COL4A2
ENSG00000134779	Q68CL5	TPGS2
ENSG00000291729		RNF139
ENSG00000291730		TATDN1
ENSG00000160214		RRP1
ENSG00000166603	P32245	MC4R
ENSG00000229665	P86479	PRR20C
ENSG00000198089	A8K8P3	SFI1
ENSG00000291649		PCDHA1
ENSG00000291650		PCDHA2
ENSG00000198089		SFI1
ENSG00000291651		PCDHA3
ENSG00000291652		PCDHA4
ENSG00000184564	Q9H5Y7	SLITRK6
ENSG00000291653		PCDHA5
ENSG00000160214	P56182	RRP1
ENSG00000291654		PCDHA6
ENSG00000291655		PCDHA7
ENSG00000291656		PCDHA8
ENSG00000291657		PCDHA9
ENSG00000291659		PCDHA10
ENSG00000184226	Q9HC56	PCDH9
ENSG00000291662		PCDHA11
ENSG00000184226		PCDH9
ENSG00000291663		PCDHA12
ENSG00000291666		PCDHA13
ENSG00000166479	Q96JJ7	TMX3
ENSG00000291668		PCDHAC2
ENSG00000291669		PCDHB1
ENSG00000291670		PCDHAC1
ENSG00000166479		TMX3
ENSG00000291672		PCDHB2
ENSG00000291676		PCDHB4
ENSG00000291677		PCDHB5
ENSG00000291679		PCDHB6
ENSG00000291681		PCDHB7
ENSG00000291682		PCDHB8
ENSG00000291684		PCDHB16
ENSG00000291687		PCDHB9
ENSG00000291689		PCDHB10
ENSG00000291690		PCDHB11
ENSG00000160216	Q9NRZ7	AGPAT3
ENSG00000291691		PCDHB12
ENSG00000160216		AGPAT3
ENSG00000291692		PCDHB13
ENSG00000291693		PCDHB14
ENSG00000291694		
ENSG00000291695		PCDHB15
ENSG00000291674		PCDHB3
ENSG00000101542	Q9HBT6	CDH20
ENSG00000160218	P48553	TRAPPC10
ENSG00000160218		TRAPPC10
ENSG00000132950	Q9UJ78	ZMYM5
ENSG00000241945		PWP2
ENSG00000182968	O00570	SOX1
ENSG00000175664	Q8N6G2	TEX26
ENSG00000175664		TEX26
ENSG00000241945	Q15269	PWP2
ENSG00000175354	P17706	PTPN2
ENSG00000175354		PTPN2
ENSG00000100346	Q9P0X4	CACNA1I
ENSG00000100354		TNRC6B
ENSG00000288194		OR4M2
ENSG00000288501	Q8N0Y3	OR4N4
ENSG00000288347		POTEB
ENSG00000288478	Q7RTP0	NIPA1
ENSG00000041515	Q9Y6X6	MYO16
ENSG00000081913	O60346	PHLPP1
ENSG00000288461	Q7L576	CYFIP1
ENSG00000041515		MYO16
ENSG00000288214		GOLGA6L1
ENSG00000081913		PHLPP1
ENSG00000288344		GOLGA8DP
ENSG00000288440		GOLGA6L26
ENSG00000288517		GOLGA6L2
ENSG00000288188	Q9UJ55	MAGEL2
ENSG00000288364		NDN
ENSG00000288375		
ENSG00000288429		
ENSG00000288133		
ENSG00000288270		
ENSG00000288137		
ENSG00000288280		
ENSG00000100354	Q9UPQ9	TNRC6B
ENSG00000288480		
ENSG00000292284		GOLGA6L6
ENSG00000288202		
ENSG00000288350		
ENSG00000071991	Q9H159	CDH19
ENSG00000288382		
ENSG00000288265		
ENSG00000071991		CDH19
ENSG00000288113		POTEB2
ENSG00000288164		
ENSG00000288190		
ENSG00000288313		
ENSG00000288345		
ENSG00000288282		
ENSG00000288465		
ENSG00000288142		POTEB3
ENSG00000288469	A0A0X1KG70	OR4M2B
ENSG00000288193		OR4N4C
ENSG00000288165		
ENSG00000288413		
ENSG00000288483		
ENSG00000288432		
ENSG00000288286		
ENSG00000288419		
ENSG00000288176		
ENSG00000288354		
ENSG00000175329	Q2M1V0	ISX
ENSG00000288423		
ENSG00000283465		
ENSG00000157540		DYRK1A
ENSG00000288241		
ENSG00000288339		
ENSG00000100294	Q8IVS2	MCAT
ENSG00000157540	Q13627	DYRK1A
ENSG00000100294		MCAT
ENSG00000288173		
ENSG00000288128		
ENSG00000288405		
ENSG00000206026	Q3B7S5	SMIM21
ENSG00000206026		SMIM21
ENSG00000291737		ZNF558
ENSG00000291743		MBD3L1
ENSG00000176177	Q8IYW4	ENTHD1
ENSG00000291738		MUC16
ENSG00000128342	P15018	LIF
ENSG00000260861		
ENSG00000141428	Q32NC0	C18orf21
ENSG00000141428		C18orf21
ENSG00000171873	P25100	ADRA1D
ENSG00000100307	O95931	CBX7
ENSG00000101282	Q2I0M5	RSPO4
ENSG00000100307		CBX7
ENSG00000125903	Q9H1M3	DEFB129
ENSG00000134504	Q719H9	KCTD1
ENSG00000101280	Q9Y264	ANGPT4
ENSG00000100344	Q9NST1	PNPLA3
ENSG00000134504		KCTD1
ENSG00000100344		PNPLA3
ENSG00000187498	P02462	COL4A1
ENSG00000089012	Q9P1W8	SIRPG
ENSG00000187498		COL4A1
ENSG00000141424	Q13433	SLC39A6
ENSG00000141424		SLC39A6
ENSG00000171984		SHLD1
ENSG00000291712		RNF135
ENSG00000171984	Q8IYI0	SHLD1
ENSG00000291720		OMG
ENSG00000198081	O43829	ZBTB14
ENSG00000291721		EVI2B
ENSG00000185950	Q9Y4H2	IRS2
ENSG00000291722		
ENSG00000198081		ZBTB14
ENSG00000149346	Q5VYV7	SLX4IP
ENSG00000149346		SLX4IP
ENSG00000186976	Q5THR3	EFCAB6
ENSG00000178591	Q8N687	DEFB125
ENSG00000125820	O95096	NKX2-2
ENSG00000291745		MED10
ENSG00000153498	Q96KW9	SPACA7
ENSG00000166573	P47211	GALR1
ENSG00000291747		UBE2QL1
ENSG00000153498		SPACA7
ENSG00000125845	P12643	BMP2
ENSG00000186976		EFCAB6
ENSG00000101327	P01213	PDYN
ENSG00000101327		PDYN
ENSG00000198795	Q96K83	ZNF521
ENSG00000198795		ZNF521
ENSG00000133115	Q8TAV4	STOML3
ENSG00000125898	Q9BQ89	FAM110A
ENSG00000125898		FAM110A
ENSG00000173404	Q01101	INSM1
ENSG00000088448	Q9NXR5	ANKRD10
ENSG00000088448		ANKRD10
ENSG00000185982	Q7Z7B8	DEFB128
ENSG00000141956		PRDM15
ENSG00000141956	P57071	PRDM15
ENSG00000154059	Q9P2X3	IMPACT
ENSG00000154059		IMPACT
ENSG00000125788	Q9BYW3	DEFB126
ENSG00000204442	B1AL88	NALF1
ENSG00000184497		TMEM255B
ENSG00000184497	Q8WV15	TMEM255B
ENSG00000141668	Q8IUK8	CBLN2
ENSG00000141668		CBLN2
ENSG00000288336		
ENSG00000288284		
ENSG00000288513		OR4F4
ENSG00000132640	Q9Y2F9	BTBD3
ENSG00000160199		PKNOX1
ENSG00000132640		BTBD3
ENSG00000160199	P55347	PKNOX1
ENSG00000284774		HSF1
ENSG00000054611	Q8WUA7	TBC1D22A
ENSG00000284774	Q00613	HSF1
ENSG00000054611		TBC1D22A
ENSG00000125816	Q9H2Z4	NKX2-4
ENSG00000285482	O75907	DGAT1
ENSG00000285482		DGAT1
ENSG00000284923	Q9BWW7	SCRT1
ENSG00000285272	Q2WGJ8	TMEM249
ENSG00000285272		TMEM249
ENSG00000285047		
ENSG00000285442	Q8N531	FBXL6
ENSG00000285451		ADCK5
ENSG00000285451	Q3MIX3	ADCK5
ENSG00000285049		CPSF1
ENSG00000100426	O75132	ZBED4
ENSG00000285049	Q10570	CPSF1
ENSG00000175198	P05165	PCCA
ENSG00000175198		PCCA
ENSG00000089063		TMEM230
ENSG00000285243		SLC39A4
ENSG00000285339	Q9UK41	VPS28
ENSG00000288236		
ENSG00000288506		
ENSG00000089063	Q96A57	TMEM230
ENSG00000285339		VPS28
ENSG00000285112		SLC52A2
ENSG00000100316		RPL3
ENSG00000125851	P16519	PCSK2
ENSG00000100316	P39023	RPL3
ENSG00000160200	P35520	CBS
ENSG00000088876	Q6P1L6	ZNF343
ENSG00000088876		ZNF343
ENSG00000160200		CBS
ENSG00000288259		
ENSG00000125815		CST8
ENSG00000288147		
ENSG00000125815	O60676	CST8
ENSG00000160202	P02489	CRYAA
ENSG00000160202		CRYAA
ENSG00000101230	B1AKI9	ISM1
ENSG00000197971	P02686	MBP
ENSG00000170367	P28325	CST5
ENSG00000126216	Q96CW5	TUBGCP3
ENSG00000126216		TUBGCP3
ENSG00000075218	Q9NYZ3	GTSE1
ENSG00000197971		MBP
ENSG00000284776		
ENSG00000101463	Q9H7V2	SYNDIG1
ENSG00000288216	Q8WWX8	SLC5A11
ENSG00000288216		SLC5A11
ENSG00000185974	Q15835	GRK1
ENSG00000160201	Q01081	U2AF1
ENSG00000288353	Q68EM7	ARHGAP17
ENSG00000139797	Q8IZP6	RNF113B
ENSG00000288353		ARHGAP17
ENSG00000152193	Q5W0B1	OBI1
ENSG00000088930	Q9H0D6	XRN2
ENSG00000160201		U2AF1
ENSG00000286022		
ENSG00000184708	Q9NRA8	EIF4ENIF1
ENSG00000122042	O95164	UBL3
ENSG00000102539	O43193	MLNR
ENSG00000288285		
ENSG00000184708		EIF4ENIF1
ENSG00000125870	P08579	SNRPB2
ENSG00000101493	Q92618	ZNF516
ENSG00000101493		ZNF516
ENSG00000077984	O76096	CST7
ENSG00000154080	Q7L1S5	CHST9
ENSG00000122025	P36888	FLT3
ENSG00000122025		FLT3
ENSG00000134884	Q9NWB6	ARGLU1
ENSG00000185917	Q9NVD3	SETD4
ENSG00000101474		APMAP
ENSG00000101474	Q9HDC9	APMAP
ENSG00000185917		SETD4
ENSG00000291748		COL3A1
ENSG00000125864	Q12934	BFSP1
ENSG00000173638		SLC19A1
ENSG00000291761		MEF2D
ENSG00000291754		IQGAP3
ENSG00000248405		PRR5-ARHGAP8
ENSG00000173638	P41440	SLC19A1
ENSG00000291760		TTC24
ENSG00000149435	Q9BX51	GGTLC1
ENSG00000291756		HAPLN2
ENSG00000292251	Q5T3I0	GPATCH4
ENSG00000292251		GPATCH4
ENSG00000134490		TMEM241
ENSG00000170369	P09228	CST2
ENSG00000125868	P60981	DSTN
ENSG00000152767		FARP1
ENSG00000125868		DSTN
ENSG00000152767	Q9Y4F1	FARP1
ENSG00000134490	Q24JQ0	TMEM241
ENSG00000125834	Q8TDR2	STK35
ENSG00000125834		STK35
ENSG00000215397	Q9NQ03	SCRT2
ENSG00000100347	Q9Y512	SAMM50
ENSG00000075234		TTC38
ENSG00000179813	Q8N7L0	FAM216B
ENSG00000288416		
ENSG00000198646		NCOA6
ENSG00000134759		ELP2
ENSG00000075234	Q5R3I4	TTC38
ENSG00000288184		
ENSG00000288249		
ENSG00000100372		SLC25A17
ENSG00000198646	Q14686	NCOA6
ENSG00000088782	Q9H1M4	DEFB127
ENSG00000100372	O43808	SLC25A17
ENSG00000136156		ITM2B
ENSG00000136156	Q9Y287	ITM2B
ENSG00000172296		SPTLC3
ENSG00000172296	Q9NUV7	SPTLC3
ENSG00000182871	P39060	COL18A1
ENSG00000182871		COL18A1
ENSG00000288180		
ENSG00000288438		
ENSG00000204977		TRIM13
ENSG00000204977	O60858	TRIM13
ENSG00000198553	Q8N5I3	KCNRG
ENSG00000215547	Q30KQ5	DEFB115
ENSG00000270299		
ENSG00000291823		TCEAL2
ENSG00000291824		BEX5
ENSG00000291827		TCEAL6
ENSG00000183844	P58499	FAM3B
ENSG00000183844		FAM3B
ENSG00000100106	Q9H2D6	TRIOBP
ENSG00000134759	Q6IA86	ELP2
ENSG00000100106		TRIOBP
ENSG00000154734	Q9UHI8	ADAMTS1
ENSG00000154734		ADAMTS1
ENSG00000159055	Q9NYP9	MIS18A
ENSG00000150637		CD226
ENSG00000100304	Q14166	TTLL12
ENSG00000292234		COL18A1
ENSG00000100304		TTLL12
ENSG00000170262	Q8TCY5	MRAP
ENSG00000150637	Q15762	CD226
ENSG00000101695	Q96EQ8	RNF125
ENSG00000101695		RNF125
ENSG00000160193	P57081	WDR4
ENSG00000291834		PFDN5
ENSG00000291835		MYG1
ENSG00000291836		AAAS
ENSG00000101384	P78504	JAG1
ENSG00000186654		PRR5
ENSG00000101384		JAG1
ENSG00000160194	P56181	NDUFV3
ENSG00000186654	P85299	PRR5
ENSG00000291837		SP7
ENSG00000154727	Q06546	GABPA
ENSG00000198355	Q86V86	PIM3
ENSG00000159212	Q96NY7	CLIC6
ENSG00000089057	Q9UGH3	SLC23A2
ENSG00000089057		SLC23A2
ENSG00000205593	Q8NEG7	DENND6B
ENSG00000185808	P57054	PIGP
ENSG00000101435	Q9H4G1	CST9L
ENSG00000205593		DENND6B
ENSG00000291804		OR4K2
ENSG00000291822		OR4K5
ENSG00000291807		OR4K1
ENSG00000185808		PIGP
ENSG00000159197	Q9Y6J6	KCNE2
ENSG00000291812		OR4K15
ENSG00000291805		OR4K14
ENSG00000291806		OR4K13
ENSG00000291772		OR4L1
ENSG00000291811		OR4K17
ENSG00000291808		OR4N5
ENSG00000291810		OR11G2
ENSG00000291779		OR11H6
ENSG00000291809		OR11H4
ENSG00000291781		TTC5
ENSG00000291784		CCNB1IP1
ENSG00000100422	Q8TCT0	CERK
ENSG00000136104	Q5TBB1	RNASEH2B
ENSG00000089123	Q9H6P5	TASP1
ENSG00000100422		CERK
ENSG00000291803		PARP2
ENSG00000089123		TASP1
ENSG00000291876		IFNL3
ENSG00000291875		IFNL2
ENSG00000180205	Q8NEX5	WFDC9
ENSG00000291872		IFNL1
ENSG00000291791		TEP1
ENSG00000291874		LRFN1
ENSG00000291873		GMFG
ENSG00000136104		RNASEH2B
ENSG00000292250		IFNL4
ENSG00000292250	K9M1U5	IFNL4
ENSG00000291793		KLHL33
ENSG00000149639	O94964	SOGA1
ENSG00000291794		OSGEP
ENSG00000149639		SOGA1
ENSG00000274391	P56180	TPTE
ENSG00000291796		APEX1
ENSG00000274391		TPTE
ENSG00000180305	Q9H1F0	WFDC10A
ENSG00000291802		PIP4P1
ENSG00000291814		PNP
ENSG00000291813		RNASE10
ENSG00000291821		OR4K3
ENSG00000159082		SYNJ1
ENSG00000292258		OR4Q2
ENSG00000291780	Q8NGC8	OR11H7
ENSG00000101445	Q96T49	PPP1R16B
ENSG00000197563		PIGN
ENSG00000159082	O43426	SYNJ1
ENSG00000100239	O75170	PPP6R2
ENSG00000150510	Q86V42	FAM124A
ENSG00000291884		ZNF496
ENSG00000189167	A6NP61	ZAR1L
ENSG00000100239		PPP6R2
ENSG00000291888	Q7Z5H4	VN1R5
ENSG00000183530		PRR14L
ENSG00000183530	Q5THK1	PRR14L
ENSG00000185272	P57052	RBM11
ENSG00000101452		DHX35
ENSG00000188636	Q6ICC9	RTL6
ENSG00000155304	P48723	HSPA13
ENSG00000139597	Q5TBK1	N4BP2L1
ENSG00000101452	Q9H5Z1	DHX35
ENSG00000139597		N4BP2L1
ENSG00000292244		
ENSG00000133477	Q8NEG4	FAM83F
ENSG00000180138	Q8N752	CSNK1A1L
ENSG00000281106		TMEM272
ENSG00000100362	P20472	PVALB
ENSG00000281106	A0A1B0GTI8	TMEM272
ENSG00000183527	O95456	PSMG1
ENSG00000100362		PVALB
ENSG00000133111	O00287	RFXAP
ENSG00000183527		PSMG1
ENSG00000124191	Q96NM4	TOX2
ENSG00000124191		TOX2
ENSG00000182858	Q9BV10	ALG12
ENSG00000182858		ALG12
ENSG00000291905		FCER1A
ENSG00000291903		OR10J1
ENSG00000291901	Q5JRS4	OR10J3
ENSG00000292247	P0C629	OR10J4
ENSG00000100321	O43759	SYNGR1
ENSG00000100321		SYNGR1
ENSG00000197563	O95427	PIGN
ENSG00000291841		OR8J2
ENSG00000291863		OR5T2
ENSG00000291866		OR5T3
ENSG00000291860		OR5T1
ENSG00000291864		OR8H1
ENSG00000291865		OR8K3
ENSG00000291861		OR8K1
ENSG00000291858		OR8J1
ENSG00000291846		OR8U1
ENSG00000291849		OR8U3
ENSG00000291851		
ENSG00000291852		OR5M9
ENSG00000291859		OR5M3
ENSG00000064655	O00167	EYA2
ENSG00000291862		OR5M8
ENSG00000292252	P0C617	OR5AL1
ENSG00000064655		EYA2
ENSG00000185658	Q9NSI6	BRWD1
ENSG00000180083	Q8NEX6	WFDC11
ENSG00000133107	Q9UBN4	TRPC4
ENSG00000185658		BRWD1
ENSG00000133107		TRPC4
ENSG00000122035	Q6T310	RASL11A
ENSG00000291917		GPRC5C
ENSG00000291918		CD300A
ENSG00000291919		CD300LB
ENSG00000291920		CD300C
ENSG00000291922		CD300LD
ENSG00000291925		CD300H
ENSG00000080618	Q96IY4	CPB2
ENSG00000080618		CPB2
ENSG00000075643	Q96EN8	MOCOS
ENSG00000166342	Q8TDF5	NETO1
ENSG00000166342		NETO1
ENSG00000291891		PNLIPRP1
ENSG00000205581		HMGN1
ENSG00000291892		SPMIP5
ENSG00000100095	Q9BYH1	SEZ6L
ENSG00000291895		PNLIPRP2
ENSG00000205581	P05114	HMGN1
ENSG00000136167	P13796	LCP1
ENSG00000136167		LCP1
ENSG00000215475	Q8IW03	SIAH3
ENSG00000100095		SEZ6L
ENSG00000291927		GBA3
ENSG00000291927	Q9H227	GBA3
ENSG00000133313		CNDP2
ENSG00000062598	Q96JJ3	ELMO2
ENSG00000062598		ELMO2
ENSG00000100360	Q9BW83	IFT27
ENSG00000100360		IFT27
ENSG00000182093		GET1
ENSG00000182093	O00258	GET1
ENSG00000133313	Q96KP4	CNDP2
ENSG00000100311	P01127	PDGFB
ENSG00000100311		PDGFB
ENSG00000285815		GET1-SH3BGR
ENSG00000291908		OR52J3
ENSG00000291909		OR52E2
ENSG00000292245	Q8NGJ3	OR52E1
ENSG00000042062		RIPOR3
ENSG00000186732	O15442	MPPED1
ENSG00000186732		MPPED1
ENSG00000042062	Q96MK2	RIPOR3
ENSG00000183036	P48539	PCP4
ENSG00000158480	Q9UM82	SPATA2
ENSG00000183036		PCP4
ENSG00000102452	Q8IZF0	NALCN
ENSG00000101447		FAM83D
ENSG00000101447	Q9H4H8	FAM83D
ENSG00000102452		NALCN
ENSG00000197496	O95528	SLC2A10
ENSG00000197496		SLC2A10
ENSG00000158445		KCNB1
ENSG00000158445	Q14721	KCNB1
ENSG00000124249	Q9H427	KCNK15
ENSG00000175820	Q8NDH2	CCDC168
ENSG00000150656	Q96KN2	CNDP1
ENSG00000171587	O60469	DSCAM
ENSG00000150656		CNDP1
ENSG00000138964	Q9HBI0	PARVG
ENSG00000138964		PARVG
ENSG00000171587		DSCAM
ENSG00000149654	Q9UJ99	CDH22
ENSG00000151287	Q5JUR7	TEX30
ENSG00000284099	Q13501	SQSTM1
ENSG00000151287		TEX30
ENSG00000124226		RNF114
ENSG00000284260	Q96T51	RUFY1
ENSG00000284260		RUFY1
ENSG00000270181		BIVM-ERCC5
ENSG00000124226	Q9Y508	RNF114
ENSG00000128791	Q9GZX9	TWSG1
ENSG00000283718	A6NI87	CBY3
ENSG00000128791		TWSG1
ENSG00000283777		CANX
ENSG00000283777	P27824	CANX
ENSG00000100290	Q13323	BIK
ENSG00000182240	Q9Y5Z0	BACE2
ENSG00000206052	Q6PKX4	DOK6
ENSG00000134897		BIVM
ENSG00000206052		DOK6
ENSG00000283780	Q92585	MAML1
ENSG00000134897	Q86UB2	BIVM
ENSG00000283887		LTC4S
ENSG00000283887	Q16873	LTC4S
ENSG00000100271	O95922	TTLL1
ENSG00000284501		MGAT4B
ENSG00000284501	Q9UQ53	MGAT4B
ENSG00000150477		KIAA1328
ENSG00000282986		EIF3K
ENSG00000282986	Q9UBQ5	EIF3K
ENSG00000283918		MRNIP
ENSG00000150477	Q86T90	KIAA1328
ENSG00000283918	Q6NTE8	MRNIP
ENSG00000282844	O43707	ACTN4
ENSG00000282844		ACTN4
ENSG00000183087	Q14393	GAS6
ENSG00000282992		LGALS4
ENSG00000282992	P56470	LGALS4
ENSG00000284400		TBC1D9B
ENSG00000183421	P57078	RIPK4
ENSG00000284400	Q66K14	TBC1D9B
ENSG00000282853	Q13011	ECH1
ENSG00000282853		ECH1
ENSG00000130943	Q9NTG1	PKDREJ
ENSG00000080189	Q9NQQ7	SLC35C2
ENSG00000282832		
ENSG00000284254		HNRNPH1
ENSG00000282947		HNRNPL
ENSG00000282947	P14866	HNRNPL
ENSG00000167393	Q9Y5P8	PPP2R3B
ENSG00000136159	Q9NV35	NUDT15
ENSG00000282895	Q6ZS11	RINL
ENSG00000284254	P31943	HNRNPH1
ENSG00000282895		RINL
ENSG00000167393		PPP2R3B
ENSG00000136146		MED4
ENSG00000283100		SIRT2
ENSG00000283100	Q8IXJ6	SIRT2
ENSG00000080189		SLC35C2
ENSG00000136146	Q9NPJ6	MED4
ENSG00000100124	Q6NXT1	ANKRD54
ENSG00000183943	P51817	PRKX
ENSG00000139687		RB1
ENSG00000100124		ANKRD54
ENSG00000282905		NFKBIB
ENSG00000282905	Q15653	NFKBIB
ENSG00000283099		CCER2
ENSG00000283099	I3L3R5	CCER2
ENSG00000283104	Q9NP81	SARS2
ENSG00000177504	Q9H322	VCX2
ENSG00000283104		SARS2
ENSG00000139687	P06400	RB1
ENSG00000160179	P45844	ABCG1
ENSG00000282835		
ENSG00000283018	O15235	MRPS12
ENSG00000282954	Q96EF6	FBXO17
ENSG00000282954		FBXO17
ENSG00000100300	P30536	TSPO
ENSG00000160179		ABCG1
ENSG00000292260		
ENSG00000100300		TSPO
ENSG00000102683	Q13326	SGCG
ENSG00000185291	P26951	IL3RA
ENSG00000185291		IL3RA
ENSG00000139746		RBM26
ENSG00000282902	P47929	LGALS7B
ENSG00000078043	O75928	PIAS2
ENSG00000283082	P47929	LGALS7
ENSG00000283082		LGALS7
ENSG00000182162	Q86VZ1	P2RY8
ENSG00000182162		P2RY8
ENSG00000160181	Q03403	TFF2
ENSG00000078043		PIAS2
ENSG00000160182	P04155	TFF1
ENSG00000172404	Q7Z6W7	DNAJB7
ENSG00000169100	P12236	SLC25A6
ENSG00000139746	Q5T8P6	RBM26
ENSG00000125363	Q99217	AMELX
ENSG00000125266	P52799	EFNB2
ENSG00000167220		HDHD2
ENSG00000100105	Q9HBE1	PATZ1
ENSG00000167220	Q9H0R4	HDHD2
ENSG00000196433	P46597	ASMT
ENSG00000291948		CMC2
ENSG00000196433		ASMT
ENSG00000138944	Q3SXP7	SHISAL1
ENSG00000267228		
ENSG00000291964		CENPN
ENSG00000124151	Q9Y6Q9	NCOA3
ENSG00000134049	Q9Y5U9	IER3IP1
ENSG00000134049		IER3IP1
ENSG00000160183	P57727	TMPRSS3
ENSG00000291951		
ENSG00000291953		ATMIN
ENSG00000215474	Q2VWA4	SKOR2
ENSG00000196236	Q9NQH7	XPNPEP3
ENSG00000291963		C16orf46
ENSG00000160183		TMPRSS3
ENSG00000124089	P41968	MC3R
ENSG00000196236		XPNPEP3
ENSG00000291954		
ENSG00000291958		GCSH
ENSG00000169084	Q8N5I4	DHRSX
ENSG00000169084		DHRSX
ENSG00000177426		TGIF1
ENSG00000292248		PKD1L2
ENSG00000288149		SYT8
ENSG00000177426	Q15583	TGIF1
ENSG00000183579	Q9ULT6	ZNRF3
ENSG00000288149	Q8NBV8	SYT8
ENSG00000146950	Q13796	SHROOM2
ENSG00000288219	P48788	TNNI2
ENSG00000160185		UBASH3A
ENSG00000288219		TNNI2
ENSG00000146950		SHROOM2
ENSG00000101425		BPI
ENSG00000100266		PACSIN2
ENSG00000102780	Q86XP1	DGKH
ENSG00000288199	P33241	LSP1
ENSG00000288199		LSP1
ENSG00000101425	P17213	BPI
ENSG00000102780		DGKH
ENSG00000288160		PRR33
ENSG00000288250	P45378	TNNT3
ENSG00000288250		TNNT3
ENSG00000011201	P23352	ANOS1
ENSG00000288141	Q16540	MRPL23
ENSG00000288141		MRPL23
ENSG00000124126		PREX1
ENSG00000160185	P57075	UBASH3A
ENSG00000169093	O95671	ASMTL
ENSG00000211825	A0A075B706	TRDJ1
ENSG00000141384	Q92750	TAF4B
ENSG00000211821	A0JD36	TRDV2
ENSG00000141384		TAF4B
ENSG00000271336		IGHD1OR15-1A
ENSG00000223997	P0DPR3	TRDD1
ENSG00000211836		TRAJ54
ENSG00000211840		TRAJ49
ENSG00000270961		IGHD5OR15-5A
ENSG00000211828		TRDJ3
ENSG00000177138	Q8IZU0	FAM9B
ENSG00000288368	Q96EU7	C1GALT1C1
ENSG00000141682	Q13794	PMAIP1
ENSG00000228985		TRDD3
ENSG00000288466	P0C2W7	CT47B1
ENSG00000288273	Q5JQC4	CT47A6
ENSG00000292266		CT47A5
ENSG00000288477	Q5JQC4	CT47A4
ENSG00000282599		IGHD2OR15-2A
ENSG00000292267		CT47A3
ENSG00000270505		IGHV1OR15-1
ENSG00000292268		CT47A2
ENSG00000288363	Q5JQC4	CT47A1
ENSG00000288118	P49448	GLUD2
ENSG00000160188	Q8WYR4	RSPH1
ENSG00000100266	Q9UNF0	PACSIN2
ENSG00000136143	Q9P2R7	SUCLA2
ENSG00000136143		SUCLA2
ENSG00000124126	Q8TCU6	PREX1
ENSG00000139910		NOVA1
ENSG00000160190		SLC37A1
ENSG00000004961	P53701	HCCS
ENSG00000139910	P51513	NOVA1
ENSG00000281179		
ENSG00000285472		OR4M2-OT1
ENSG00000175065	Q86SJ6	DSG4
ENSG00000211841		TRAJ48
ENSG00000278263		
ENSG00000160190	P57057	SLC37A1
ENSG00000211832		TRAJ59
ENSG00000211831		TRAJ61
ENSG00000211829		TRDC
ENSG00000124212	Q16647	PTGIS
ENSG00000211833		TRAJ58
ENSG00000169508	P32249	GPR183
ENSG00000211826		TRDJ4
ENSG00000273976	Q8N7Z2	GOLGA6L1
ENSG00000146938	Q8N0W4	NLGN4X
ENSG00000054803	Q9NTU7	CBLN4
ENSG00000139826	Q7L211	ABHD13
ENSG00000134757	P32926	DSG3
ENSG00000128276	O75679	RFPL3
ENSG00000146938		NLGN4X
ENSG00000211842		TRAJ47
ENSG00000211827		TRDJ2
ENSG00000291928		MSRB1
ENSG00000211835		TRAJ56
ENSG00000291929		RPL3L
ENSG00000291930		NDUFB10
ENSG00000118271		TTR
ENSG00000270824		IGHD5OR15-5B
ENSG00000118271	P02766	TTR
ENSG00000151413		NUBPL
ENSG00000291931		RPS2
ENSG00000183304	Q8IZU1	FAM9A
ENSG00000054793		ATP9A
ENSG00000139684	P10768	ESD
ENSG00000139684		ESD
ENSG00000054793	O75110	ATP9A
ENSG00000291936		RNF151
ENSG00000102468	P28223	HTR2A
ENSG00000102468		HTR2A
ENSG00000151413	Q8TB37	NUBPL
ENSG00000291938		TBL3
ENSG00000291939		NOXO1
ENSG00000170558		CDH2
ENSG00000291944		GFER
ENSG00000237235		TRDD2
ENSG00000291941		SYNGR3
ENSG00000083544	Q9H7E2	TDRD3
ENSG00000291946		NPW
ENSG00000083544		TDRD3
ENSG00000100220	Q9Y3I0	RTCB
ENSG00000259490		IGHV3OR15-7
ENSG00000292232		ZNF598
ENSG00000282268		IGHD2OR15-2B
ENSG00000128245		YWHAH
ENSG00000128245	Q04917	YWHAH
ENSG00000129515	Q9UNH7	SNX6
ENSG00000101955	P78539	SRPX
ENSG00000277322	A8MZA4	GOLGA6L6
ENSG00000125970	Q9UKM9	RALY
ENSG00000270451		IGHD4OR15-4B
ENSG00000125970		RALY
ENSG00000128203	Q6ICH7	ASPHD2
ENSG00000126010	P30550	GRPR
ENSG00000188403		IGHV1OR15-9
ENSG00000100104	Q9UH36	SRRD
ENSG00000129515		SNX6
ENSG00000177324	Q8NDZ0	BEND2
ENSG00000170558	P19022	CDH2
ENSG00000133104	Q8N0X7	SPART
ENSG00000211837		TRAJ53
ENSG00000147027	Q9BQJ4	TMEM47
ENSG00000211844		TRAJ45
ENSG00000282520		IGHD3OR15-3A
ENSG00000100109	Q9UBB9	TFIP11
ENSG00000211838		TRAJ52
ENSG00000288261		
ENSG00000185915	Q8N239	KLHL34
ENSG00000089101		CFAP61
ENSG00000100109		TFIP11
ENSG00000215472		RPL17-C18orf32
ENSG00000197976	Q02040	AKAP17A
ENSG00000197976		AKAP17A
ENSG00000291973		RPN2
ENSG00000091482	Q9UHP9	SMPX
