Term	GO
GOBP_HISTAMINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002349
GOBP_SEROTONIN_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002351
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	GO:0002357
GOBP_T_CELL_LINEAGE_COMMITMENT	GO:0002360
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	GO:0002361
GOBP_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GO:0002363
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO:0002367
GOBP_T_CELL_CYTOKINE_PRODUCTION	GO:0002369
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	GO:0002370
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	GO:0002371
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	GO:0002372
GOBP_IMMUNOGLOBULIN_PRODUCTION	GO:0002377
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GO:0002381
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GO:0002407
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	GO:0002408
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002418
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002423
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002424
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO:0002430
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GO:0002431
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	GO:0002433
GOBP_IMMUNE_COMPLEX_CLEARANCE	GO:0002434
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002437
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002438
GOBP_CHRONIC_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002439
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO:0002440
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002443
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002444
GOBP_TYPE_II_HYPERSENSITIVITY	GO:0002445
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	GO:0002446
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	GO:0002447
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GO:0002449
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GO:0002455
GOBP_T_CELL_MEDIATED_IMMUNITY	GO:0002456
GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002457
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GO:0002460
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	GO:0002461
GOBP_GERMINAL_CENTER_FORMATION	GO:0002467
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002468
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO:0002474
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	GO:0002475
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	GO:0002477
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	GO:0002501
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	GO:0002503
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GO:0002504
GOBP_TOLERANCE_INDUCTION	GO:0002507
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	GO:0002513
GOBP_T_CELL_TOLERANCE_INDUCTION	GO:0002517
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	GO:0002520
GOBP_LEUKOCYTE_DIFFERENTIATION	GO:0002521
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002523
GOBP_HYPERSENSITIVITY	GO:0002524
GOBP_ACUTE_INFLAMMATORY_RESPONSE	GO:0002526
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002532
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002534
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO:0002536
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	GO:0002544
GOBP_MONOCYTE_CHEMOTAXIS	GO:0002548
GOBP_MAST_CELL_CHEMOTAXIS	GO:0002551
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	GO:0002566
GOBP_SOMATIC_DIVERSIFICATION_OF_T_CELL_RECEPTOR_GENES	GO:0002568
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO:0002573
GOBP_PLATELET_DEGRANULATION	GO:0002576
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002577
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002578
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002579
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GO:0002580
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GO:0002583
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002604
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	GO:0002606
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION	GO:0002634
GOBP_POSITIVE_REGULATION_OF_GERMINAL_CENTER_FORMATION	GO:0002636
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GO:0002637
GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GO:0002638
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GO:0002639
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	GO:0002643
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	GO:0002645
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	GO:0002666
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO:0002673
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO:0002674
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO:0002675
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	GO:0002676
GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	GO:0002677
GOBP_POSITIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	GO:0002678
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	GO:0002679
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO:0002682
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO:0002683
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GO:0002684
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GO:0002685
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GO:0002686
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	GO:0002687
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GO:0002688
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GO:0002689
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GO:0002690
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	GO:0002691
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	GO:0002692
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	GO:0002693
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO:0002697
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO:0002698
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO:0002699
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO:0002700
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO:0002701
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GO:0002702
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002703
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002704
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002705
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO:0002706
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO:0002709
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO:0002710
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO:0002711
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GO:0002712
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GO:0002713
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	GO:0002714
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO:0002715
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO:0002716
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GO:0002717
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO:0002719
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO:0002720
GOBP_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GO:0002724
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GO:0002725
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GO:0002726
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	GO:0002732
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO:0002752
GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO:0002753
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO:0002755
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO:0002756
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNALING_PATHWAY	GO:0002758
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	GO:0002759
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	GO:0002760
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO:0002761
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO:0002762
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO:0002763
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GO:0002764
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	GO:0002765
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO:0002767
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO:0002768
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	GO:0002775
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	GO:0002784
GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	GO:0002786
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	GO:0002792
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	GO:0002793
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO:0002819
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO:0002820
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO:0002821
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO:0002825
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO:0002826
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO:0002827
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO:0002828
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO:0002829
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO:0002830
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO:0002831
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO:0002832
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO:0002833
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO:0002835
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO:0002836
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002842
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002855
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO:0002857
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002861
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002862
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002863
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002864
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002865
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	GO:0002866
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002886
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002887
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	GO:0002888
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	GO:0002902
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	GO:0002903
GOBP_POSITIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	GO:0002904
GOBP_REGULATION_OF_MATURE_B_CELL_APOPTOTIC_PROCESS	GO:0002905
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	GO:0002913
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GO:0002920
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GO:0002921
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GO:0002922
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GO:0002923
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GO:0002924
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GO:0002925
GOBP_RESPONSE_TO_ISCHEMIA	GO:0002931
GOBP_LIPID_HYDROXYLATION	GO:0002933
GOBP_DESMOSOME_ORGANIZATION	GO:0002934
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION	GO:0002949
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	GO:0003006
GOBP_HEART_MORPHOGENESIS	GO:0003007
GOBP_SKELETAL_MUSCLE_CONTRACTION	GO:0003009
GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	GO:0003010
GOBP_MUSCLE_SYSTEM_PROCESS	GO:0003012
GOBP_CIRCULATORY_SYSTEM_PROCESS	GO:0003013
GOBP_RENAL_SYSTEM_PROCESS	GO:0003014
GOBP_HEART_PROCESS	GO:0003015
GOBP_RESPIRATORY_SYSTEM_PROCESS	GO:0003016
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	GO:0003018
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_BARORECEPTOR_FEEDBACK	GO:0003025
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	GO:0003044
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	GO:0003056
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	GO:0003057
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	GO:0003062
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO:0003071
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO:0003072
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO:0003073
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	GO:0003081
GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO:0003084
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO:0003085
GOBP_RENAL_WATER_HOMEOSTASIS	GO:0003091
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	GO:0003093
GOBP_RENAL_SODIUM_ION_TRANSPORT	GO:0003096
GOBP_RENAL_WATER_TRANSPORT	GO:0003097
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	GO:0003100
GOBP_NEGATIVE_REGULATION_OF_GLOMERULAR_FILTRATION	GO:0003105
GOBP_HEART_FIELD_SPECIFICATION	GO:0003128
GOBP_NOTCH_SIGNALING_PATHWAY_INVOLVED_IN_HEART_INDUCTION	GO:0003137
GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	GO:0003139
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	GO:0003140
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GO:0003143
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GO:0003148
GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS	GO:0003149
GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	GO:0003150
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	GO:0003151
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	GO:0003156
GOBP_ENDOCARDIUM_DEVELOPMENT	GO:0003157
GOBP_ENDOTHELIUM_DEVELOPMENT	GO:0003158
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	GO:0003159
GOBP_ENDOCARDIUM_MORPHOGENESIS	GO:0003160
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GO:0003161
GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	GO:0003162
GOBP_SINOATRIAL_NODE_DEVELOPMENT	GO:0003163
GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT	GO:0003164
GOBP_BUNDLE_OF_HIS_DEVELOPMENT	GO:0003166
GOBP_HEART_VALVE_DEVELOPMENT	GO:0003170
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	GO:0003171
GOBP_MITRAL_VALVE_DEVELOPMENT	GO:0003174
GOBP_TRICUSPID_VALVE_DEVELOPMENT	GO:0003175
GOBP_AORTIC_VALVE_DEVELOPMENT	GO:0003176
GOBP_PULMONARY_VALVE_DEVELOPMENT	GO:0003177
GOBP_HEART_VALVE_MORPHOGENESIS	GO:0003179
GOBP_PULMONARY_VALVE_MORPHOGENESIS	GO:0003184
GOBP_HEART_VALVE_FORMATION	GO:0003188
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	GO:0003190
GOBP_MITRAL_VALVE_FORMATION	GO:0003192
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	GO:0003197
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	GO:0003198
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	GO:0003203
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GO:0003205
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	GO:0003206
GOBP_CARDIAC_CHAMBER_FORMATION	GO:0003207
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GO:0003208
GOBP_CARDIAC_VENTRICLE_FORMATION	GO:0003211
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	GO:0003214
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GO:0003215
GOBP_LEFT_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GO:0003220
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	GO:0003222
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	GO:0003223
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO:0003228
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO:0003229
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	GO:0003230
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GO:0003231
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	GO:0003241
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	GO:0003253
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GO:0003254
GOBP_CARDIOBLAST_PROLIFERATION	GO:0003263
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GO:0003272
GOBP_ENDOCARDIAL_CUSHION_FUSION	GO:0003274
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	GO:0003278
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	GO:0003279
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	GO:0003281
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	GO:0003283
GOBP_SEPTUM_PRIMUM_DEVELOPMENT	GO:0003284
GOBP_ATRIAL_SEPTUM_PRIMUM_MORPHOGENESIS	GO:0003289
GOBP_CARDIAC_SEPTUM_CELL_DIFFERENTIATION	GO:0003292
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	GO:0003301
GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	GO:0003306
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	GO:0003307
GOBP_TYPE_B_PANCREATIC_CELL_DIFFERENTIATION	GO:0003309
GOBP_PANCREATIC_A_CELL_DIFFERENTIATION	GO:0003310
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	GO:0003323
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	GO:0003330
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	GO:0003331
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO:0003333
GOBP_KERATINOCYTE_DEVELOPMENT	GO:0003334
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	GO:0003337
GOBP_METANEPHROS_MORPHOGENESIS	GO:0003338
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	GO:0003339
GOBP_CILIUM_MOVEMENT	GO:0003341
GOBP_PERICARDIUM_MORPHOGENESIS	GO:0003344
GOBP_CARDIAC_ENDOTHELIAL_CELL_DIFFERENTIATION	GO:0003348
GOBP_REGULATION_OF_CILIUM_MOVEMENT	GO:0003352
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	GO:0003353
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY	GO:0003356
GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION	GO:0003357
GOBP_NORADRENERGIC_NEURON_DEVELOPMENT	GO:0003358
